temperature,model,decoder,parameter,word_any_wcs,word_all_wcs,covered_words_any,covered_words_all,total_words,covered_contexts,total_contexts,audit_path
1.0,meta-llama/Llama-3.1-8B,top_k,13.0,0.95,0.0,95,0,100,440,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,top_k,14.0,0.95,0.0,95,0,100,444,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,top_k,15.0,0.95,0.0,95,0,100,453,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,top_k,16.0,0.95,0.0,95,0,100,459,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,top_k,17.0,0.95,0.0,95,0,100,465,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,top_k,18.0,0.96,0.0,96,0,100,479,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,top_k,19.0,0.96,0.0,96,0,100,489,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,top_k,20.0,0.96,0.0,96,0,100,498,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,top_p,0.5,0.58,0.0,58,0,100,153,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,top_p,0.55,0.64,0.0,64,0,100,181,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,top_p,0.6,0.66,0.0,66,0,100,210,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,top_p,0.65,0.71,0.0,71,0,100,240,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,top_p,0.7,0.74,0.0,74,0,100,279,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,top_p,0.75,0.79,0.01,79,1,100,315,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,top_p,0.8,0.81,0.01,81,1,100,358,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,top_p,0.85,0.82,0.01,82,1,100,411,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,top_p,0.9,0.86,0.03,86,3,100,485,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,top_p,0.95,0.91,0.06,91,6,100,577,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,top_p,0.99,0.98,0.21,98,21,100,731,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,min_p,0.01,0.99,0.02,99,2,100,581,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,min_p,0.02,0.98,0.01,98,1,100,519,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,min_p,0.03,0.98,0.01,98,1,100,474,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,min_p,0.04,0.97,0.0,97,0,100,442,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,min_p,0.05,0.97,0.0,97,0,100,408,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,min_p,0.06,0.96,0.0,96,0,100,394,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,min_p,0.07,0.93,0.0,93,0,100,377,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,min_p,0.08,0.92,0.0,92,0,100,368,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,min_p,0.09,0.92,0.0,92,0,100,353,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B,min_p,0.1,0.92,0.0,92,0,100,345,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-base.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_k,1.0,0.56,0.0,56,0,100,112,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_k,2.0,0.7,0.0,70,0,100,163,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_k,3.0,0.76,0.0,76,0,100,210,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_k,4.0,0.8,0.0,80,0,100,243,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_k,5.0,0.86,0.0,86,0,100,272,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_k,6.0,0.88,0.0,88,0,100,299,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_k,7.0,0.89,0.0,89,0,100,321,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_k,8.0,0.89,0.0,89,0,100,333,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_k,9.0,0.91,0.0,91,0,100,350,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_k,10.0,0.92,0.0,92,0,100,364,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_k,11.0,0.92,0.0,92,0,100,375,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_k,12.0,0.94,0.0,94,0,100,386,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_k,13.0,0.95,0.0,95,0,100,392,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_k,14.0,0.95,0.0,95,0,100,398,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_k,15.0,0.96,0.0,96,0,100,408,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_k,16.0,0.96,0.0,96,0,100,414,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_k,17.0,0.96,0.0,96,0,100,426,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_k,18.0,0.96,0.0,96,0,100,433,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_k,19.0,0.97,0.0,97,0,100,439,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_k,20.0,0.97,0.0,97,0,100,452,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_p,0.5,0.6,0.0,60,0,100,136,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_p,0.55,0.63,0.0,63,0,100,156,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_p,0.6,0.66,0.0,66,0,100,195,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_p,0.65,0.69,0.01,69,1,100,227,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_p,0.7,0.7,0.01,70,1,100,265,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_p,0.75,0.72,0.01,72,1,100,296,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_p,0.8,0.8,0.01,80,1,100,346,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_p,0.85,0.82,0.01,82,1,100,391,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_p,0.9,0.87,0.03,87,3,100,471,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_p,0.95,0.9,0.03,90,3,100,563,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,top_p,0.99,0.97,0.18,97,18,100,716,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,min_p,0.01,0.99,0.0,99,0,100,543,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,min_p,0.02,0.98,0.0,98,0,100,470,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,min_p,0.03,0.98,0.0,98,0,100,426,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,min_p,0.04,0.96,0.0,96,0,100,389,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,min_p,0.05,0.95,0.0,95,0,100,365,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,min_p,0.06,0.95,0.0,95,0,100,349,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,min_p,0.07,0.93,0.0,93,0,100,336,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,min_p,0.08,0.91,0.0,91,0,100,317,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,min_p,0.09,0.91,0.0,91,0,100,306,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,meta-llama/Llama-3.1-8B-Instruct,min_p,0.1,0.9,0.0,90,0,100,294,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.llama31-8b-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,1.0,0.58,0.0,58,0,100,106,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,2.0,0.73,0.0,73,0,100,178,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,3.0,0.81,0.0,81,0,100,225,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,4.0,0.85,0.0,85,0,100,261,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,5.0,0.88,0.0,88,0,100,294,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,6.0,0.92,0.0,92,0,100,323,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,7.0,0.95,0.0,95,0,100,346,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,8.0,0.96,0.0,96,0,100,363,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,9.0,0.97,0.0,97,0,100,380,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,10.0,0.97,0.0,97,0,100,393,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,11.0,0.97,0.0,97,0,100,406,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,12.0,0.97,0.0,97,0,100,417,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,13.0,0.97,0.0,97,0,100,427,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,14.0,0.97,0.0,97,0,100,435,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,15.0,0.97,0.0,97,0,100,444,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,16.0,0.97,0.0,97,0,100,451,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,17.0,0.97,0.0,97,0,100,460,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,18.0,0.97,0.0,97,0,100,472,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,19.0,0.99,0.0,99,0,100,484,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_k,20.0,0.99,0.0,99,0,100,490,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.5,0.12,0.0,12,0,100,19,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.55,0.14,0.0,14,0,100,26,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.6,0.17,0.0,17,0,100,36,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.65,0.22,0.0,22,0,100,44,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.7,0.25,0.0,25,0,100,51,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.75,0.29,0.0,29,0,100,62,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.8,0.32,0.0,32,0,100,79,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.85,0.35,0.0,35,0,100,105,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.9,0.48,0.0,48,0,100,148,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.95,0.69,0.02,69,2,100,236,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,top_p,0.99,0.87,0.04,87,4,100,423,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.01,1.0,0.0,100,0,100,550,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.02,0.99,0.0,99,0,100,485,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.03,0.98,0.0,98,0,100,445,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.04,0.97,0.0,97,0,100,423,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.05,0.97,0.0,97,0,100,400,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.06,0.96,0.0,96,0,100,382,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.07,0.96,0.0,96,0,100,358,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.08,0.94,0.0,94,0,100,340,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.09,0.94,0.0,94,0,100,328,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-Instruct-v0.3,min_p,0.1,0.94,0.0,94,0,100,319,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-instruct.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_k,1.0,0.61,0.0,61,0,100,104,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_k,2.0,0.75,0.0,75,0,100,177,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_k,3.0,0.82,0.0,82,0,100,221,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_k,4.0,0.86,0.0,86,0,100,266,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_k,5.0,0.88,0.0,88,0,100,289,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_k,6.0,0.92,0.0,92,0,100,310,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_k,7.0,0.93,0.0,93,0,100,333,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_k,8.0,0.96,0.0,96,0,100,359,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_k,9.0,0.96,0.0,96,0,100,380,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_k,10.0,0.96,0.0,96,0,100,395,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_k,11.0,0.97,0.0,97,0,100,406,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_k,12.0,0.97,0.0,97,0,100,412,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_k,13.0,0.97,0.0,97,0,100,420,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_k,14.0,0.97,0.0,97,0,100,434,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_k,15.0,0.97,0.0,97,0,100,442,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_k,16.0,0.97,0.0,97,0,100,453,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_k,17.0,0.97,0.0,97,0,100,460,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_k,18.0,0.97,0.0,97,0,100,469,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_k,19.0,0.98,0.0,98,0,100,474,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_k,20.0,0.98,0.0,98,0,100,487,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_p,0.5,0.13,0.0,13,0,100,29,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_p,0.55,0.15,0.0,15,0,100,32,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_p,0.6,0.19,0.0,19,0,100,39,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_p,0.65,0.24,0.0,24,0,100,49,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_p,0.7,0.29,0.0,29,0,100,60,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_p,0.75,0.31,0.0,31,0,100,74,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_p,0.8,0.34,0.0,34,0,100,89,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
1.0,mistralai/Mistral-7B-v0.3,top_p,0.85,0.42,0.0,42,0,100,121,1000,/home/jovyan/WCS/WCS/results/punct_multi_t/t1/audit.mistral7b-v03-base.jsonl
